Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.712420,26.876,26.629,2.082,29.202,31.172
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.739390,26.970,33.348,2.112,35.281,37.549
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.772524,33.133,26.678,2.042,28.976,31.095
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.799264,26.741,26.664,2.158,28.535,31.018
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.825750,26.486,26.647,1.971,28.817,31.178
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.852341,26.590,33.343,2.144,35.262,37.931
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.885230,32.890,26.701,2.286,28.650,31.743
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.911761,26.531,23.241,2.031,28.348,28.453
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.938098,26.337,26.677,1.922,28.714,28.793
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.964577,26.479,26.669,2.152,28.412,28.982
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,3.990829,26.251,26.662,2.087,28.711,29.393
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.017216,26.387,26.683,2.242,28.664,29.689
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.043671,26.455,26.657,2.141,28.518,29.892
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.070102,26.432,26.662,2.006,28.947,30.121
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.096807,26.705,26.682,2.148,28.780,30.099
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.125342,28.535,26.659,0.232,27.181,28.222
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.150603,25.261,26.651,1.815,28.678,29.613
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.177061,26.458,26.670,2.155,29.080,29.825
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.203884,26.823,26.673,2.163,28.704,29.675
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.230708,26.823,26.659,1.791,28.658,29.511
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.257080,26.373,26.653,2.196,28.853,29.791
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.284219,27.139,26.693,1.641,28.168,29.345
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.310222,26.003,26.657,2.078,28.603,29.999
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.336863,26.641,26.656,1.863,29.328,30.014
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.364130,27.267,33.355,1.992,35.285,36.103
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.396946,32.816,26.655,2.380,28.725,29.942
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.423457,26.511,26.666,2.130,28.459,30.097
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.449852,26.395,26.702,1.985,28.270,30.404
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.476141,26.289,26.646,1.885,28.663,30.760
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.502738,26.597,26.681,1.990,28.284,30.845
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.529037,26.299,26.665,1.888,28.123,31.211
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.555263,26.226,26.655,1.832,28.402,31.641
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.581580,26.317,23.291,2.013,28.458,28.614
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.607831,26.251,26.664,2.145,28.427,29.027
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.634264,26.433,26.683,1.928,28.948,29.277
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.661010,26.745,26.662,2.105,28.837,29.194
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.687704,26.695,26.655,2.066,28.540,29.155
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.714031,26.326,26.663,2.139,28.225,29.492
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.740079,26.048,26.690,2.084,28.090,30.133
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.765865,25.786,26.726,2.209,28.162,31.073
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.791831,25.965,23.251,2.117,27.888,28.358
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.817659,25.829,26.692,1.981,28.026,29.221
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.843758,26.099,26.675,1.845,27.851,29.797
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.869371,25.613,26.689,2.161,28.113,30.874
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.895199,25.828,23.282,2.187,27.821,28.327
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.921036,25.837,26.664,1.883,27.863,29.153
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.946878,25.842,26.724,1.943,27.952,30.036
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.972649,25.771,26.678,2.118,28.099,30.943
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,4.998445,25.796,23.264,2.246,28.300,28.411
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.024416,25.971,26.669,2.246,28.738,29.109
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.051134,26.718,26.659,1.913,28.878,29.050
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.077837,26.703,30.053,2.205,29.320,32.400
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.105001,27.163,26.657,2.070,29.951,31.894
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.134445,29.444,26.643,0.404,28.793,29.093
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.161106,26.661,29.992,2.022,31.091,32.424
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.190041,28.935,30.033,2.078,31.021,33.522
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.218782,28.741,30.020,2.190,31.565,34.801
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.248291,29.509,26.596,1.984,31.250,31.888
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.277475,29.183,30.013,1.996,30.082,32.718
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.306098,28.623,26.675,1.391,29.206,30.769
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.333171,27.074,26.636,2.052,29.451,30.332
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.360984,27.813,30.037,1.548,30.595,32.556
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.389460,28.476,33.341,2.060,35.587,37.421
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.422183,32.723,26.639,2.780,29.778,31.337
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.450030,27.847,26.663,1.844,29.737,30.153
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.477547,27.517,30.017,2.114,30.451,32.653
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.506054,28.507,33.346,1.871,35.153,37.492
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.538451,32.398,26.640,2.684,29.868,31.733
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.565349,26.897,26.672,2.887,29.232,31.509
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.592341,26.992,26.683,2.142,29.388,31.199
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.619256,26.915,26.645,2.420,29.221,30.929
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.646128,26.872,26.660,2.285,29.502,30.717
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.673168,27.040,33.362,2.394,35.097,37.040
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.705568,32.399,26.659,2.602,29.410,31.299
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.732485,26.918,26.672,2.412,29.207,31.053
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.758957,26.472,26.666,2.663,29.026,31.247
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.785425,26.468,26.667,2.477,28.194,31.447
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.811577,26.152,26.694,1.949,28.626,31.989
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.837641,26.064,26.631,2.448,29.282,32.556
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.863946,26.306,23.305,2.901,29.050,29.555
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.890418,26.472,26.672,2.500,28.594,29.755
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.916885,26.466,26.650,2.048,29.319,29.938
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.943674,26.789,26.681,2.455,28.889,29.831
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.970118,26.444,26.655,2.331,29.000,30.041
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,5.996183,26.065,26.713,2.875,28.666,30.689
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.022698,26.515,26.662,2.061,28.580,30.835
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.048795,26.097,26.696,2.419,28.916,31.435
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.075296,26.501,26.647,2.335,29.255,31.581
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.101931,26.635,26.668,2.499,29.011,31.614
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.128656,26.725,26.625,2.201,29.768,31.514
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.155752,27.096,26.660,2.599,29.764,31.078
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.182625,26.874,26.698,2.813,29.318,30.902
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.209490,26.865,26.637,2.378,29.122,30.674
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.236115,26.625,26.692,2.415,29.100,30.741
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.262385,26.270,26.645,2.746,29.072,31.115
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.289111,26.727,26.694,2.271,28.655,31.083
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.315015,25.904,26.651,2.683,29.825,31.830
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.342130,27.115,29.970,2.627,33.305,34.685
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.373054,30.925,26.709,2.296,27.900,30.469
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.398408,25.354,26.656,2.479,28.591,31.771
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.424202,25.794,23.300,2.675,28.880,29.276
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.450276,26.074,26.705,2.706,27.972,29.908
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.476026,25.750,26.650,2.159,29.142,30.808
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.502625,26.599,26.707,2.469,28.594,30.916
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.528581,25.956,26.666,2.539,28.683,31.626
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.554724,26.143,23.266,2.466,28.624,28.748
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.580834,26.111,30.051,2.434,29.466,32.689
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.607532,26.698,23.289,2.710,28.885,29.281
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.633816,26.284,26.661,2.515,29.280,29.658
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.660571,26.755,26.726,2.426,27.165,29.629
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.685606,25.035,26.656,2.049,27.928,31.250
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.710732,25.126,23.286,2.683,28.207,29.410
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.736373,25.640,26.711,2.485,27.978,30.480
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.761628,25.256,23.286,2.624,28.254,28.510
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.787540,25.912,26.675,2.248,27.755,29.274
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.813189,25.650,26.669,2.026,28.629,30.292
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.839278,26.089,26.694,2.464,27.973,30.898
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.864832,25.554,23.287,2.328,28.056,28.631
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.890294,25.462,26.711,2.509,27.469,29.880
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.915760,25.466,26.694,1.918,28.238,31.107
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.941098,25.338,23.274,2.807,27.960,29.044
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.966577,25.479,26.744,2.413,27.545,30.309
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,6.991707,25.130,23.273,2.358,27.208,28.452
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.017180,25.473,26.691,1.662,27.596,29.670
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.042752,25.572,23.279,1.970,27.103,27.377
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.067735,24.983,26.665,2.029,27.726,29.058
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.093104,25.369,26.739,2.284,27.593,30.427
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.118633,25.528,23.269,1.970,27.514,28.169
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.144347,25.714,26.682,1.716,27.938,29.137
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.170275,25.929,26.719,1.923,27.876,29.927
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.195925,25.649,26.646,2.131,28.165,30.924
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.221688,25.764,23.305,2.077,26.891,28.465
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.246724,25.036,26.688,1.769,27.755,30.117
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.272416,25.691,26.668,1.977,27.787,31.093
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.297885,25.470,23.283,2.185,28.134,28.906
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.323804,25.919,26.712,2.125,27.650,29.699
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.349433,25.629,26.655,1.939,28.014,30.724
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.375416,25.982,23.289,1.945,27.974,28.031
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.401234,25.818,26.689,2.091,27.290,28.901
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.426395,25.161,26.692,2.044,27.807,30.432
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.451913,25.518,23.294,2.186,27.196,28.208
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.477431,25.518,26.717,1.595,27.287,29.407
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.502529,25.098,23.281,2.107,27.147,27.590
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.527439,24.910,26.720,2.153,27.433,29.399
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.552720,25.280,23.282,2.072,27.267,27.401
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.577998,25.279,26.671,1.902,27.469,28.794
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.603301,25.303,23.306,2.081,26.426,26.797
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.628054,24.752,26.699,1.599,27.137,28.744
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.653296,25.242,23.315,1.813,26.655,26.817
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.677778,24.481,26.695,2.095,27.121,29.030
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.702722,24.945,23.303,2.101,27.112,27.389
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.727612,24.890,26.704,2.127,27.186,29.203
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.752567,24.955,23.283,2.133,26.700,27.531
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.777202,24.635,26.727,1.990,27.180,29.622
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.802430,25.228,26.670,1.887,27.868,31.065
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.828250,25.820,23.319,1.962,26.683,28.564
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.852659,24.409,23.291,2.186,26.348,27.446
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.876845,24.187,26.718,2.098,26.577,29.977
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.901300,24.455,23.339,2.009,26.334,28.861
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.925638,24.338,23.278,1.918,26.851,27.801
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.950317,24.679,26.741,2.086,26.833,29.862
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.974838,24.521,23.271,2.224,26.963,28.612
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,7.999642,24.804,23.340,2.085,26.850,27.147
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.024313,24.671,26.690,2.074,26.645,29.166
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.049008,24.695,23.292,1.872,26.836,27.763
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.073811,24.803,26.668,1.954,27.538,29.627
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.099077,25.265,26.711,2.186,28.382,31.073
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.126904,27.827,23.306,0.442,25.042,26.552
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.149709,22.805,23.311,2.142,26.099,27.058
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.173625,23.916,26.707,2.111,26.510,29.850
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.198105,24.480,23.342,1.911,26.108,28.711
DevilMayCry5.exe,11224,0x000002C4F9365730,DXGI,1,0,0,Hardware Composed: Independent Flip,0,8.222250,24.144,23.326,1.881,26.020,27.894
